,FGA_PG,3P_PG,3PA_PG
0,-3.700000000000003,-0.1999999999999993,-0.6000000000000014
1,1.1000000000000085,1.0,1.8000000000000043
2,-2.6999999999999886,-0.09999999999999964,-0.8000000000000043
3,2.700000000000003,-2.0,-5.200000000000003
4,0.8999999999999915,-0.29999999999999893,0.1999999999999993
5,-1.5999999999999943,-0.40000000000000036,-1.8000000000000043
6,-6.599999999999994,2.5,3.6999999999999957
7,-1.8999999999999915,-1.0,-2.6000000000000014
8,-1.0,3.0,8.399999999999999
9,0.20000000000000284,1.0999999999999996,0.3000000000000007
10,-0.5,2.799999999999999,5.099999999999998
11,0.0,-1.4000000000000004,-3.0000000000000036
12,2.0,1.6999999999999993,3.3999999999999986
13,-4.8999999999999915,0.0,-3.3999999999999986
14,-0.5,1.700000000000001,5.699999999999996
15,-1.5,-1.799999999999999,-1.9000000000000021
16,1.0999999999999943,-1.4000000000000004,-2.799999999999997
17,-5.699999999999989,-1.200000000000001,-5.400000000000006
18,0.7000000000000028,3.3000000000000007,9.5
19,2.4000000000000057,-1.299999999999999,-4.0
20,2.200000000000003,-1.3000000000000007,-3.8999999999999986
21,-5.900000000000006,-1.9000000000000004,-3.8000000000000007
22,1.1000000000000085,-0.29999999999999893,-1.3000000000000007
23,-3.1000000000000085,0.0,0.9000000000000057
24,4.0,-2.0,-3.0
25,6.799999999999997,0.29999999999999893,3.8000000000000043
26,-2.0,0.5999999999999996,1.1000000000000014
27,1.7999999999999972,1.0999999999999996,4.100000000000001
28,-0.29999999999999716,-2.8000000000000007,-5.800000000000004
29,0.09999999999999432,-1.6000000000000014,-1.8999999999999986
30,-0.5,1.1999999999999993,4.300000000000001
31,-1.5,1.4000000000000004,6.699999999999996
32,-1.5,-1.6000000000000014,-4.400000000000002
33,-3.200000000000003,0.5999999999999996,-0.30000000000000426
34,-1.9000000000000057,-1.0,-1.5000000000000036
35,-3.1000000000000085,0.0,-2.0
36,1.0,-2.0,-6.799999999999997
37,-0.9000000000000057,2.700000000000001,7.700000000000003
38,7.199999999999989,-0.09999999999999964,4.900000000000006
39,2.6999999999999886,-0.9000000000000004,-2.8999999999999986
40,0.7000000000000028,-2.5999999999999996,-6.700000000000003
41,-2.700000000000003,2.0,5.200000000000003
42,-0.29999999999999716,2.9000000000000004,5.0
43,2.8999999999999915,0.5999999999999996,4.5
44,5.6000000000000085,5.0,14.999999999999996
45,3.299999999999997,2.5,6.800000000000001
46,4.0,3.5999999999999996,6.300000000000001
47,-1.4000000000000057,-1.9000000000000004,-5.099999999999998
48,3.200000000000003,-2.0,-2.6999999999999993
49,-1.1000000000000085,1.6999999999999993,4.300000000000004
50,3.799999999999997,0.09999999999999964,-1.0999999999999943
51,-6.199999999999989,1.4000000000000004,-1.3000000000000043
52,-1.0999999999999943,-4.4,-11.100000000000001
53,-2.4000000000000057,0.29999999999999893,0.29999999999999716
54,-0.6999999999999886,-1.0,-3.3000000000000007
55,-0.5,1.3000000000000007,3.6000000000000014
56,-3.8999999999999915,-1.9000000000000004,-8.100000000000001
57,-1.6000000000000085,-1.299999999999999,-4.399999999999999
58,1.5999999999999943,2.9000000000000004,10.399999999999999
59,2.799999999999997,1.8000000000000007,4.299999999999997
60,-5.800000000000011,-2.1999999999999993,-4.4999999999999964
61,0.29999999999999716,-3.0999999999999996,-11.199999999999996
62,1.8999999999999915,0.5,0.4000000000000057
63,-5.1000000000000085,1.0,1.1999999999999957
64,0.4000000000000057,-0.7999999999999989,-0.3999999999999986
65,6.199999999999989,-1.4000000000000004,1.3000000000000043
66,3.299999999999997,3.0999999999999996,7.200000000000003
67,0.20000000000000284,1.5,4.5000000000000036
68,-0.7000000000000028,-2.5,-6.399999999999999
69,0.5,-1.1999999999999993,-4.300000000000001
70,-2.4000000000000057,-2.799999999999999,-6.600000000000001
71,0.29999999999999716,2.8000000000000007,5.800000000000004
72,2.8999999999999915,0.1999999999999993,2.3999999999999986
73,1.4000000000000057,4.100000000000001,10.100000000000001
74,3.200000000000003,-0.5999999999999996,0.30000000000000426
75,-1.2999999999999972,-0.29999999999999893,2.6000000000000014
76,-7.1000000000000085,-3.5999999999999996,-8.3
77,-4.299999999999997,-0.9000000000000004,-5.199999999999996
78,-0.10000000000000853,0.0,1.6000000000000014
79,3.200000000000003,-0.29999999999999893,-0.5999999999999979
80,2.700000000000003,-0.10000000000000142,1.6000000000000014
81,-0.5999999999999943,-1.0,-6.600000000000001
82,2.299999999999997,-1.6999999999999993,-2.9999999999999964
83,3.200000000000003,1.1999999999999993,2.1999999999999957
84,-0.19999999999998863,-2.1999999999999993,-7.600000000000001
85,-6.299999999999997,-2.0,-9.5
86,1.5,-3.0,-6.300000000000004
87,0.9000000000000057,-0.5,-2.6999999999999993
88,-2.0999999999999943,-4.100000000000001,-9.7
89,5.1000000000000085,-1.0,-1.1999999999999957
90,5.299999999999997,0.3000000000000007,0.3999999999999986
91,-2.200000000000003,-1.0999999999999996,0.29999999999999716
92,0.29999999999999716,-4.5,-13.199999999999996
93,0.3999999999999915,-0.3999999999999986,1.1000000000000014
94,0.09999999999999432,-0.20000000000000107,0.09999999999999787
95,-2.700000000000003,-2.1999999999999993,-2.4999999999999964
96,-2.5,2.0999999999999996,6.799999999999997
97,-1.6999999999999886,-1.200000000000001,-2.400000000000002
98,1.0999999999999943,1.3000000000000007,7.400000000000002
99,0.0,1.0,3.700000000000003
100,-3.700000000000003,-0.5,-2.6999999999999993
101,4.5,-2.5,-4.399999999999999
102,-3.5999999999999943,2.4000000000000004,4.300000000000004
103,-2.5999999999999943,-2.3000000000000007,-5.600000000000001
104,2.0,-0.1999999999999993,1.0
105,2.5,5.0,12.999999999999996
106,0.7000000000000028,1.200000000000001,2.299999999999997
107,-0.5999999999999943,-2.4000000000000004,-8.600000000000001
108,1.2000000000000028,4.4,9.5
109,-3.1000000000000085,1.799999999999999,2.799999999999997
110,-1.5,-1.5,-5.399999999999999
111,-3.6999999999999886,-0.3000000000000007,0.09999999999999432
112,4.400000000000006,0.29999999999999893,-0.6000000000000014
113,3.3999999999999915,-2.200000000000001,-3.099999999999998
114,-1.2000000000000028,-0.40000000000000036,-0.5999999999999943
115,2.700000000000003,-2.0,-5.200000000000003
116,-2.200000000000003,0.0,0.8999999999999986
117,3.0999999999999943,1.1000000000000014,1.3000000000000007
118,2.799999999999997,-0.5999999999999996,1.3999999999999986
119,3.3999999999999915,2.9000000000000004,8.400000000000002
120,3.700000000000003,0.1999999999999993,0.6000000000000014
121,0.7000000000000028,5.700000000000001,13.100000000000001
122,1.2000000000000028,-0.5,-1.2000000000000028
123,-6.6000000000000085,-0.5,-4.200000000000003
124,0.9000000000000057,-0.3000000000000007,-4.100000000000001
125,4.199999999999989,-2.200000000000001,-3.3999999999999986
126,-0.09999999999999432,-1.700000000000001,-5.5000000000000036
127,-6.299999999999997,-1.9000000000000004,-3.3000000000000043
128,-2.1000000000000085,-3.200000000000001,-9.199999999999996
129,1.0,-4.4,-10.399999999999999
130,-3.1000000000000085,0.0,-2.0
131,2.6999999999999886,2.4000000000000004,9.300000000000004
132,0.3999999999999915,0.9000000000000004,4.5
133,1.7999999999999972,-0.6999999999999993,-2.6999999999999957
134,-6.1000000000000085,-3.299999999999999,-9.3
135,1.3999999999999915,-1.5999999999999996,-3.400000000000002
136,-2.200000000000003,-1.700000000000001,-6.199999999999999
137,0.30000000000001137,0.5999999999999996,-2.3000000000000043
138,0.09999999999999432,-2.6000000000000014,-5.600000000000001
139,-5.8999999999999915,-1.3000000000000007,-7.0
140,-0.4000000000000057,-2.9000000000000004,-7.299999999999997
141,-1.5,-0.20000000000000107,-2.400000000000002
142,1.5,-1.4000000000000004,-6.699999999999996
143,3.6000000000000085,-2.799999999999999,-3.099999999999998
144,1.2000000000000028,-1.6000000000000014,-3.799999999999997
145,3.3000000000000114,-0.40000000000000036,-1.8000000000000007
146,-0.20000000000000284,0.20000000000000107,-0.1999999999999993
147,-1.2999999999999972,1.4000000000000004,2.0999999999999943
148,-0.7000000000000028,2.5999999999999996,6.700000000000003
149,-1.6999999999999886,-1.0999999999999996,-5.700000000000003
150,-0.7999999999999972,0.0,0.3000000000000007
151,-5.400000000000006,0.29999999999999893,-3.5
152,-3.1000000000000085,0.0,0.9000000000000057
153,-5.099999999999994,1.1999999999999993,3.1999999999999957
154,1.0999999999999943,-0.5,0.3999999999999986
155,-1.4000000000000057,0.09999999999999964,1.1000000000000014
156,1.0,3.200000000000001,11.099999999999994
157,2.0999999999999943,2.6000000000000014,11.000000000000004
158,0.3999999999999915,0.7999999999999989,0.09999999999999787
159,2.4000000000000057,-1.200000000000001,-3.200000000000003
160,3.5,-2.200000000000001,-2.9999999999999964
161,2.6000000000000085,1.5,3.5
162,2.5,1.8000000000000007,4.399999999999999
163,-0.7000000000000028,-5.700000000000001,-13.100000000000001
164,-2.799999999999997,-0.8000000000000007,-4.400000000000002
165,-1.0999999999999943,-2.0,-7.5
166,0.20000000000000284,0.09999999999999964,1.5999999999999943
167,-0.7000000000000028,0.20000000000000107,3.3000000000000007
168,2.299999999999997,5.4,16.799999999999997
169,6.400000000000006,-2.299999999999999,-3.299999999999997
170,0.5999999999999943,1.0,6.600000000000001
171,-2.6000000000000085,-1.0,-2.3000000000000007
172,-1.3999999999999915,-2.0,-2.900000000000002
173,0.7999999999999972,-1.4000000000000004,-3.3000000000000043
174,-1.4000000000000057,-0.7000000000000011,-2.799999999999997
175,-2.799999999999997,-3.6999999999999993,-11.100000000000001
176,3.3999999999999915,-2.5,-5.899999999999999
177,-7.799999999999997,-0.5999999999999996,-2.8000000000000043
178,0.8999999999999915,-2.0999999999999996,-4.599999999999994
179,1.5,1.5,4.5
180,-1.4000000000000057,-1.9000000000000004,-5.099999999999998
181,-0.8999999999999915,0.1999999999999993,-2.8999999999999986
182,0.20000000000000284,-0.20000000000000107,0.1999999999999993
183,-1.7999999999999972,0.1999999999999993,0.5
184,2.0999999999999943,0.0,0.7000000000000028
185,-2.200000000000003,-1.4000000000000004,-1.1000000000000014
186,4.0,3.5999999999999996,6.300000000000001
187,-2.0,-0.8000000000000007,-4.700000000000003
188,1.3999999999999915,-1.5999999999999996,-3.400000000000002
189,1.5999999999999943,2.9000000000000004,10.399999999999999
190,2.5999999999999943,1.700000000000001,2.700000000000003
191,-2.6000000000000085,-1.5,-3.5
192,-0.20000000000000284,2.8000000000000007,10.5
193,0.5,4.600000000000001,12.8
194,-1.7999999999999972,-1.200000000000001,-2.5000000000000036
195,-7.0,-0.10000000000000142,-5.300000000000004
196,4.6000000000000085,1.799999999999999,3.900000000000002
197,2.799999999999997,0.5,-0.1999999999999993
198,1.2999999999999972,1.4000000000000004,3.8000000000000043
199,0.0,1.4000000000000004,3.0000000000000036
200,3.5,0.7999999999999989,2.099999999999998
201,-1.5999999999999943,1.8000000000000007,3.200000000000003
202,1.5,1.6000000000000014,4.400000000000002
203,-0.6000000000000085,-1.6999999999999993,-2.5
204,4.099999999999994,0.8000000000000007,3.6000000000000014
205,1.7999999999999972,4.9,10.2
206,-3.5,2.200000000000001,2.9999999999999964
207,-0.29999999999999716,2.9000000000000004,5.0
208,2.8999999999999915,0.1999999999999993,2.3999999999999986
209,7.0,0.10000000000000142,5.300000000000004
210,-1.7999999999999972,-4.5,-13.899999999999999
211,0.10000000000000853,-0.20000000000000107,-1.0
212,0.29999999999999716,1.0999999999999996,4.800000000000004
213,-4.400000000000006,-2.8000000000000007,-5.900000000000002
214,-4.8999999999999915,0.0,-3.3999999999999986
215,5.099999999999994,0.20000000000000107,-1.1999999999999957
216,2.200000000000003,0.3000000000000007,3.1999999999999957
217,4.199999999999989,-1.200000000000001,0.30000000000000426
218,-3.5,-0.7999999999999989,-2.099999999999998
219,-1.7999999999999972,0.7000000000000011,2.900000000000002
220,2.0999999999999943,4.100000000000001,9.7
221,-0.6999999999999886,-1.5,-3.8000000000000043
222,-3.6000000000000085,2.799999999999999,3.099999999999998
223,-1.0,-3.200000000000001,-11.099999999999994
224,3.799999999999997,2.1000000000000014,8.000000000000004
225,-2.6999999999999886,-0.09999999999999964,-0.8000000000000043
226,-0.3999999999999915,-0.9000000000000004,-4.5
227,2.0999999999999943,-1.8000000000000007,-0.8999999999999986
228,-0.20000000000000284,-1.0999999999999996,-0.3000000000000007
229,3.299999999999997,-2.0,-3.1999999999999957
230,-3.0,-1.4000000000000004,-1.9999999999999964
231,2.4000000000000057,-0.29999999999999893,-0.29999999999999716
232,5.5,1.6999999999999993,5.899999999999999
233,-7.6000000000000085,-0.8000000000000007,-3.200000000000003
234,0.7000000000000028,0.09999999999999964,2.799999999999997
235,-0.7000000000000028,-3.3000000000000007,-9.5
236,3.200000000000003,-0.29999999999999893,-1.6000000000000014
237,1.1000000000000085,-0.29999999999999893,-1.3000000000000007
238,-2.5,-1.8000000000000007,-4.399999999999999
239,-2.0999999999999943,-1.700000000000001,-6.099999999999998
240,-3.0999999999999943,1.0999999999999996,0.7000000000000028
241,-2.5999999999999943,-0.9000000000000004,-3.6000000000000014
242,-1.0,-1.3000000000000007,-3.6000000000000014
243,1.7999999999999972,-0.1999999999999993,-0.5
244,-1.5,1.3000000000000007,0.5
245,0.7999999999999972,2.4000000000000004,5.399999999999999
246,-2.3000000000000114,-0.40000000000000036,1.3000000000000043
247,6.6000000000000085,0.5,4.200000000000003
248,0.9000000000000057,-0.5,-2.6999999999999993
249,3.1000000000000085,0.0,2.0
250,0.29999999999999716,3.1000000000000014,8.299999999999997
251,-2.0999999999999943,-1.4000000000000004,-2.700000000000003
252,-0.4000000000000057,-0.5,-3.6999999999999957
253,0.20000000000000284,0.09999999999999964,1.5999999999999943
254,-0.8999999999999915,0.29999999999999893,-0.1999999999999993
255,3.8000000000000114,-3.1999999999999993,-6.899999999999999
256,-0.09999999999999432,-1.1999999999999993,-3.1000000000000014
257,-0.7999999999999972,4.200000000000001,8.600000000000001
258,6.299999999999997,2.0,9.5
259,1.2999999999999972,-1.299999999999999,-2.1000000000000014
260,0.6000000000000085,1.6999999999999993,2.5
261,-2.0999999999999943,-2.6000000000000014,-11.000000000000004
262,-3.200000000000003,-1.1000000000000014,-1.4000000000000021
263,3.6000000000000085,2.8000000000000007,6.200000000000003
264,5.800000000000011,2.1999999999999993,4.4999999999999964
265,-0.3999999999999915,-1.799999999999999,-3.8000000000000007
266,0.4000000000000057,0.5,3.6999999999999957
267,-0.20000000000000284,-0.09999999999999964,-1.5999999999999943
268,0.29999999999999716,-2.9000000000000004,-5.0
269,-3.299999999999997,-2.5,-6.800000000000001
270,1.5999999999999943,-1.8000000000000007,-3.200000000000003
271,-2.1999999999999886,-2.0,-8.600000000000001
272,6.400000000000006,-2.299999999999999,-3.299999999999997
273,-3.799999999999997,3.0,3.4999999999999964
274,-7.1000000000000085,-3.5999999999999996,-8.3
275,-0.20000000000000284,-1.5,-4.5000000000000036
276,-2.200000000000003,-4.100000000000001,-9.8
277,2.3000000000000114,0.40000000000000036,-1.3000000000000043
278,-2.4000000000000057,-1.1000000000000014,-1.7000000000000028
279,-1.1000000000000085,1.6999999999999993,4.300000000000004
280,-0.7000000000000028,1.4000000000000004,4.100000000000001
281,0.10000000000000853,3.4000000000000004,8.199999999999996
282,5.299999999999997,1.5999999999999996,4.300000000000004
283,5.599999999999994,-0.5,3.1000000000000014
284,0.5999999999999943,2.4000000000000004,8.600000000000001
285,-0.29999999999999716,-2.8000000000000007,-5.800000000000004
286,-1.4000000000000057,-4.100000000000001,-10.100000000000001
287,-3.799999999999997,1.3000000000000007,4.0000000000000036
288,7.1000000000000085,3.5999999999999996,8.3
289,0.5999999999999943,0.5,0.6999999999999993
290,3.9000000000000057,0.6000000000000014,2.6000000000000014
291,-1.2999999999999972,-0.10000000000000142,0.10000000000000142
292,-1.8999999999999915,0.9000000000000004,2.599999999999998
293,3.1000000000000085,-1.799999999999999,-2.799999999999997
294,2.3999999999999915,1.5999999999999996,4.800000000000001
295,2.5999999999999943,0.9000000000000004,3.6000000000000014
296,1.9000000000000057,4.1,10.200000000000003
297,-0.7999999999999972,0.40000000000000036,-0.3999999999999986
298,2.200000000000003,-0.8000000000000007,-0.9000000000000021
299,2.200000000000003,1.4000000000000004,1.1000000000000014
300,2.200000000000003,-1.3000000000000007,-3.8999999999999986
301,4.099999999999994,0.40000000000000036,2.200000000000003
302,-1.2000000000000028,-4.700000000000001,-15.599999999999998
303,0.30000000000001137,-0.29999999999999893,-1.0
304,-1.2000000000000028,-0.40000000000000036,-0.5999999999999943
305,-2.299999999999997,1.6999999999999993,2.9999999999999964
306,-5.5,-1.6999999999999993,-5.899999999999999
307,1.0,-0.29999999999999893,0.3000000000000007
308,0.5999999999999943,-0.9000000000000004,-1.7999999999999972
309,5.199999999999989,-1.0,-0.5999999999999943
310,-2.4000000000000057,1.299999999999999,4.0
311,-3.3000000000000114,0.40000000000000036,1.8000000000000007
312,-1.5999999999999943,2.0,1.7999999999999972
313,-4.0,2.0,3.0
314,3.1000000000000085,0.0,-0.9000000000000057
315,3.299999999999997,0.9000000000000004,1.5
316,0.3999999999999915,-1.3000000000000007,-2.0
317,-2.200000000000003,-1.5999999999999996,-7.299999999999997
318,4.400000000000006,2.8000000000000007,5.900000000000002
319,-4.099999999999994,-0.8000000000000007,-3.6000000000000014
320,-0.8999999999999915,0.29999999999999893,-0.1999999999999993
321,-2.700000000000003,2.0,5.200000000000003
322,0.6999999999999886,1.5,3.8000000000000043
323,0.3999999999999915,1.799999999999999,3.8000000000000007
324,-6.599999999999994,1.0999999999999996,1.6999999999999957
325,-6.5,-2.9000000000000004,-10.400000000000002
326,1.5,1.5,5.399999999999999
327,1.7000000000000028,-1.9000000000000004,-6.0000000000000036
328,2.3000000000000114,1.4000000000000004,2.3999999999999986
329,-2.200000000000003,1.3000000000000007,3.8999999999999986
330,0.8999999999999915,-0.40000000000000036,0.8999999999999986
331,-0.20000000000000284,0.20000000000000107,-0.1999999999999993
332,2.9000000000000057,4.200000000000001,12.599999999999998
333,-6.400000000000006,2.299999999999999,3.299999999999997
334,1.0999999999999943,2.0,7.5
335,-4.699999999999989,0.09999999999999964,-1.8000000000000043
336,-4.199999999999989,1.200000000000001,-0.30000000000000426
337,-0.7999999999999972,-2.4000000000000004,-5.399999999999999
338,1.2999999999999972,0.10000000000000142,-0.10000000000000142
339,2.200000000000003,2.700000000000001,6.799999999999997
340,5.800000000000011,2.1999999999999993,4.4999999999999964
341,-3.0,-2.1000000000000014,-8.300000000000004
342,-1.2999999999999972,-2.1999999999999993,-5.700000000000003
343,1.6999999999999886,1.200000000000001,2.400000000000002
344,0.09999999999999432,-1.6000000000000014,-1.8999999999999986
345,2.9000000000000057,2.8000000000000007,9.599999999999994
346,2.4000000000000057,2.799999999999999,6.600000000000001
347,6.5,2.0,4.899999999999999
348,-3.799999999999997,-2.1000000000000014,-8.000000000000004
349,-0.5,2.799999999999999,5.099999999999998
350,-2.799999999999997,-0.5,0.1999999999999993
351,-5.099999999999994,-0.20000000000000107,1.1999999999999957
352,-6.199999999999989,1.4000000000000004,-1.3000000000000043
353,-1.2000000000000028,0.5,1.2000000000000028
354,1.6000000000000085,3.0,5.399999999999999
355,-2.799999999999997,-4.200000000000001,-12.499999999999996
356,-1.1999999999999886,-2.4000000000000004,-6.700000000000003
357,0.20000000000000284,-0.29999999999999893,0.6000000000000014
358,-1.2000000000000028,1.6000000000000014,3.799999999999997
359,4.099999999999994,0.8000000000000007,3.6000000000000014
360,-2.0,0.1999999999999993,-1.0
361,7.0,0.10000000000000142,5.300000000000004
362,-3.200000000000003,0.29999999999999893,0.5999999999999979
363,-1.0,-0.3000000000000007,1.0
364,2.700000000000003,2.1999999999999993,5.400000000000002
365,-1.0999999999999943,0.8000000000000007,2.900000000000002
366,1.8999999999999915,1.0,2.6000000000000014
367,1.5999999999999943,-0.5,-3.1000000000000014
368,-4.299999999999997,-3.3000000000000007,-8.799999999999997
369,-2.0,-1.6999999999999993,-3.3999999999999986
370,-4.199999999999989,2.200000000000001,3.3999999999999986
371,-1.9000000000000057,-4.5,-12.299999999999997
372,-4.5,-2.5999999999999996,-6.0
373,2.1999999999999886,2.0,8.600000000000001
374,2.6999999999999886,0.09999999999999964,0.8000000000000043
375,-0.20000000000000284,-2.799999999999999,-7.5
376,-3.6000000000000085,2.799999999999999,3.099999999999998
377,1.8999999999999915,1.1000000000000014,6.5
378,-1.5,3.0,6.300000000000004
379,-1.7000000000000028,0.5,3.0
380,-1.5,0.9000000000000004,-0.8999999999999986
381,-1.1000000000000085,0.0,1.8999999999999986
382,0.0,-1.4000000000000004,-2.0
383,5.599999999999994,1.9000000000000004,6.700000000000003
384,3.299999999999997,2.5,6.800000000000001
385,3.8000000000000114,0.5,1.0999999999999979
386,5.0,3.4000000000000004,11.599999999999994
387,3.4000000000000057,3.0999999999999996,5.600000000000001
388,2.5,-2.0999999999999996,-6.799999999999997
389,2.0,0.8000000000000007,4.700000000000003
390,2.299999999999997,1.5,6.299999999999997
391,-0.3999999999999915,1.3000000000000007,2.0
392,0.4000000000000057,-2.1999999999999993,-3.400000000000002
393,-5.299999999999997,-0.3000000000000007,-0.3999999999999986
394,0.5999999999999943,2.6000000000000014,5.199999999999999
395,1.2000000000000028,4.700000000000001,15.599999999999998
396,6.599999999999994,-2.5,-3.6999999999999957
397,1.2000000000000028,-1.6000000000000014,-2.8999999999999986
398,-3.5,-1.799999999999999,-5.800000000000001
399,-3.1000000000000085,-1.4000000000000004,-2.099999999999998
